Register_ID,Artifact_Type,Source_File,Source_Row_Number,Row_Key,Field,Value,Numerator_Context,Denominator_Context,Percent_Context,Source_SHA256,Interpretation_Boundary
NRR000041,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,12,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_75_RECONCILED,Numerator,956,956,1218,78.489327,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000042,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,12,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_75_RECONCILED,Denominator,1218,956,1218,78.489327,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000043,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,12,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_75_RECONCILED,Unknown_Count,38,956,1218,78.489327,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000044,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,12,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_75_RECONCILED,Percent,78.489327,956,1218,78.489327,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000045,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,13,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_75_RECONCILED,Numerator,994,994,1218,81.609195,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000046,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,13,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_75_RECONCILED,Denominator,1218,994,1218,81.609195,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000047,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,13,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_75_RECONCILED,Unknown_Count,38,994,1218,81.609195,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000048,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,13,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_75|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_75_RECONCILED,Percent,81.609195,994,1218,81.609195,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000049,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,14,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_80_RECONCILED,Numerator,900,900,1218,73.891626,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000050,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,14,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_80_RECONCILED,Denominator,1218,900,1218,73.891626,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000051,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,14,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_80_RECONCILED,Unknown_Count,38,900,1218,73.891626,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000052,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,14,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_80_RECONCILED,Percent,73.891626,900,1218,73.891626,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000053,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,15,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_80_RECONCILED,Numerator,938,938,1218,77.011494,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000054,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,15,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_80_RECONCILED,Denominator,1218,938,1218,77.011494,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000055,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,15,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_80_RECONCILED,Unknown_Count,38,938,1218,77.011494,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000056,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,15,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_80|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_80_RECONCILED,Percent,77.011494,938,1218,77.011494,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000057,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,16,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_85_RECONCILED,Numerator,834,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000058,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,16,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_85_RECONCILED,Denominator,1218,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000059,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,16,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_85_RECONCILED,Unknown_Count,38,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000060,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,16,Sensitivity_ID=AGE_UNKNOWN_NO_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_NO|Metric=ELIGIBLE_85_RECONCILED,Percent,68.472906,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000061,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,17,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_85_RECONCILED,Numerator,872,872,1218,71.592775,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000062,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,17,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_85_RECONCILED,Denominator,1218,872,1218,71.592775,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000063,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,17,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_85_RECONCILED,Unknown_Count,38,872,1218,71.592775,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000064,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,17,Sensitivity_ID=AGE_UNKNOWN_YES_RECONCILED_85|Module=AGE|Population=ALL_INCLUDED|Scenario=UNKNOWN_ALL_YES|Metric=ELIGIBLE_85_RECONCILED,Percent,71.592775,872,1218,71.592775,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000065,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,18,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ELIGIBLE_85_RECONCILED_YES,Numerator,834,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000066,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,18,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ELIGIBLE_85_RECONCILED_YES,Denominator,1218,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000067,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,18,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ELIGIBLE_85_RECONCILED_YES,Unknown_Count,38,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000068,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,18,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ELIGIBLE_85_RECONCILED_YES,Percent,68.472906,834,1218,68.472906,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000069,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,19,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=FINITE_UPPER_LIMIT,Numerator,456,456,1218,37.438424,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000070,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,19,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=FINITE_UPPER_LIMIT,Denominator,1218,456,1218,37.438424,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000071,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,19,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=FINITE_UPPER_LIMIT,Unknown_Count,39,456,1218,37.438424,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000072,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,19,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=FINITE_UPPER_LIMIT,Percent,37.438424,456,1218,37.438424,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000073,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,20,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Numerator,575,575,1218,47.208539,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000074,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,20,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Denominator,1218,575,1218,47.208539,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000075,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,20,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Unknown_Count,319,575,1218,47.208539,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000076,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,20,Sensitivity_ID=SENS_PRIMARY_ALL_INCLUDED_ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT|Module=PRESPECIFIED_POPULATION|Population=PRIMARY_ALL_INCLUDED|Scenario=PRIMARY_ALL_INCLUDED|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Percent,47.208539,575,1218,47.208539,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000077,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,21,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=ELIGIBLE_85_RECONCILED_YES,Numerator,491,491,698,70.34384,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000078,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,21,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=ELIGIBLE_85_RECONCILED_YES,Denominator,698,491,698,70.34384,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000079,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,21,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=ELIGIBLE_85_RECONCILED_YES,Unknown_Count,16,491,698,70.34384,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000080,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,21,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_ELIGIBLE_85_RECONCILED_YES|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=ELIGIBLE_85_RECONCILED_YES,Percent,70.34384,491,698,70.34384,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000081,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,22,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=FINITE_UPPER_LIMIT,Numerator,256,256,698,36.676218,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000082,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,22,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=FINITE_UPPER_LIMIT,Denominator,698,256,698,36.676218,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000083,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,22,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=FINITE_UPPER_LIMIT,Unknown_Count,18,256,698,36.676218,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,UNKNOWN_UNCLEAR_NOT_PUBLICLY_SPECIFIED_NOT_APPLICABLE_REMAIN_DISTINCT
NRR000084,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,22,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_FINITE_UPPER_LIMIT|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=FINITE_UPPER_LIMIT,Percent,36.676218,256,698,36.676218,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000085,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,23,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Numerator,331,331,698,47.421203,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
NRR000086,SENSITIVITY,outputs/step_13_corrected_1218_r3c/data/STEP13B_SENSITIVITY_RESULTS.csv,23,Sensitivity_ID=SENS_PROSPECTIVE_REGISTRATION_ONLY_ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT|Module=PRESPECIFIED_POPULATION|Population=PROSPECTIVE_REGISTRATION_ONLY|Scenario=PROSPECTIVE_REGISTRATION_ONLY|Metric=ANY_PRIMARY_GERIATRIC_DOMAIN_PRESENT,Denominator,698,331,698,47.421203,278128a4ec403ed26a1048b2433ba4570d7fb881271ca7bfaf39df37a9ed5d82,FINITE_POPULATION_DESCRIPTIVE_NO_CAUSAL_OR_INFERENTIAL_CLAIM
